comment;sentiment
caimos en una especie de penosa desgracia;Asco
una ministra de igualdad sumisa ante el macho alfa;Asco
usted es un vendida. hipocrita;Asco
me entero que esto podia pasar ....;Asco
este tweet y la mayoria de sus respuestas son tan retrogradas, dios mio, estigmatizar la vestimenta esta tan mandado a recoger;Asco
que amarronamiento putrefacto;Asco
que cosa mas asquerosa son los partos, por que suben esa mierda?;Asco
mortales pase el fin de semana en pie del cerro y en la victoria sin internet , y pase la meta de la manera mas vil y descarada , aca ese parley y hoy no pude sellar manana a ponernos al dia;Asco
que asco ese cumbanbon..;Asco
que asco manes como tu;Asco
obvio que esa carta que tu exhibes es rectada por la camara de comercio de pasto y sus amigotes....el nombramiento no es oficial hasta el dia de hoy, sin embargo, seria una decepcion si gustavo petro nombrara un politico uribista en su gabinete ministerial......;Asco
bienvenido el #gobierno de los #hampones de #primeralinea e #indigenas perezosos que no buscan sino #subsidios y desestabilizar el #pais con #terrorismo;Asco
si es cierto empezando por la rata asquerosa y gay de mierda de que a toda hora destila veneno y se le olvida lo hampon que ha sido su tio por eso este pais esta como esta una equivocacion la tiene cualquiera pero ser delincuente no todo mundo;Asco
ni veo los twitter de este tipo me da urticaria;Asco
todavia no entiendo como existen los trapitos todavia los odio desde que te ponen tarifas propias para estacionar en la calleeeeeee no tiene sentido.;Asco
esto era lo que ellos prometian, el vivir sabroso....;Asco
jajaja ya las llevan en 700? ademas usted que habla de si es el ladron de recursos publicos mas grande que ha tenido nuestro pais;Asco
se claaaaroooo!!!!!! claresemo jajajajaja jajajajajaja jajajajaja jajajajajaja jajajajaja...;Asco
que clase de personas tenemos en el gobierno;Asco
cosa que me desespere en la vida y una persona tacana.;Asco
eres una de las peores versiones en periodismo , asco;Asco
propagande !;Asco
pense lo mismo;Asco
dos ratas juntas que estreno tan bonito;Asco
. nunca lo he hecho, y nunca lo hare;Asco
eso no deberia ni contar como helado;Asco
definitivamente uno nunca termina de conocer a las personas;Asco
estudiante de medicina, de abogacia y/o rugbier;Asco
eso se le debe a santos. que mierda de presidente;Asco
ta como los mexicanos aqui que comen tajadas con leche condensada y nutella;Asco
"mas claro imposible, ahi podemos ver del lado quien estan muchos para sacar provecho de las situaciones, y las victimas, seguiran asi, pero los violadores pasaran a ser ""ex violadores"" y con cargos ""honorables"" para tapar lo que hicieron en algun momento. repugnante";Asco
a mi me paso, es duro! pero la experiencia es siempre por inmobiliaria si no van a seguir teniendo dolores de cabeza, la gente no cuida lo que no es de ellos;Asco
pues venga, a por estos impresentables manipuladores, mafiosos y muy, muy vomitivos y con gran poder en los medios.;Asco
?estan viendo que patetico lo que estan haciendo lavando la imagen de y con extralimitado en sus funciones. son un ejemplo claro de como no se debe hacer periodismo en ningun pais #verguenzanacional;Asco
eso fue el descaro mas grande por ese jinete, ademas de haberme privado de pegar el 5y 6 quien me paga eso, semana tras semana es lo mismo, este hipismo se a convertido en un hipismo mafioso, como lo era el hipismo de maracaibo hipismo bufo;Asco
que feos los fagg*ts acosando a un hetere solo porque tiene onlyfans;Asco
el oso amiga, pero si fui;Asco
ustedes que hacen, si un companero de oficina todos los dias huele a sobaco de loco? ya no aguanto mas;Asco
nacionalismo de oligarcas;Asco
la duzan adios, ni siquiera cambia la foto de hace 20 anos x que hoy parece una bruja, recuerde que en las caras se refleja lo que hay enel alma, a esta tipa ya no la leen sino a los que les gusta atragantarse con veneno..;Asco
ud es complice de esta debacle tambien, indirectamente pero lo es ,complice y ahora no se queje;Asco
si asi son las hijas no me imagino los papas, independientemente de la ideologia, mucha idolatria;Asco
su cargo es;Asco
#ejercitoypoliciason un asco y no son heroes sino monstruos.;Asco
tan fresas que se creen y los mocos les salen rosados;Asco
y si no lo entrega saquen a ese ijuputa a punto de plomo para que deje de mariquiar ese ijuputa nerbo de ijueputassss chandas descarados maduro ijuputa nerbo desgraciado maldito y la caiga toda esa y estos hp corruptos tambien y este volado farsantos 1;Asco
promueven libertades e invitan al expresidente duque? dejo a colombia en el hambre y la guerra y ataco las manifestaciones sociales con una violencia feroz. que horror!;Asco
todo lo que me entere en una sola noche;Asco
los caballeros del sobaco de francia...;Asco
porque no me gustan las relaciones a distancia y menos ese pais;Asco
mugrienta y con horrores ortograficos. seguro planera;Asco
pacoooo sabe feo;Asco
se vomito encima ?;Asco
jajjjajajaj a mi me dan asco;Asco
"esto merece una palabra... ""asco""";Asco
casi vomito que sonido;Asco
ni se imaginan todo lo que a mi me da cuando una persona tose y no se tapa la boca. dios me da d todo;Asco
que horror cuando aparece el tema del racismo en twitter, monton de gente blanca comentando estupideces.;Asco
y una fumadera que no te cuento;Asco
se robaron hasta la dignidad de los islenos #atracoasanandres;Asco
ayyy quiero a mi mami porque me desperte tan mal asi lpm;Asco
comi en el recreo un par de veces y nada que ver;Asco
madrugar para trabajar: madrugar para pasear: ?pensaron que iban a ser distintos? pues no. yo odio madrugar;Asco
"parece que le llego el uso de razon al terror de "" taganga "" !!";Asco
que es esta mmda!;Asco
se me acaba de sentar al lado una senora que huele a splash de vainilla, la gente porque se aplica esa mierdaaaaaaaa me tiene a nada de;Asco
"los intensos me preguntaran. ""ew que andas haciendo con sqlserver?!"". good stuff!!! all dbms are welcome!";Asco
mor esas cejas se las hace con sharpie o pelikan;Asco
cono al fin alguien lo dijo!!! somos varios contra la basura llamada regueton...;Asco
es dulce;Asco
siii mas q todo el sabor de la nicotina;Asco
jajajajaja sin palabras... sabes que son los mismo metodos? army colombia cada dia es mas decepcionante. y lo digo porque me importa el chart de mi pais y que bts siga sobresaliendo aca. pero bueno cada cual mira que hacer.;Asco
dizque levantarse a las 6:30 a ver a la porqueria esa;Asco
tener estres por cosas que no valen la pena;Asco
no saben la cantidad de cosas que me he enterado esta semana que mierda awebao no confien en nadie!;Asco
ya vienen con su nefasta agenda 2030 a nuestra honduras...;Asco
que pereza es agente vividora...;Asco
garantes de la etica, palabras mas prostituidas;Asco
no se como se aguantan ese olor en el sector;Asco
todo trabajo tiene su valor y cada persona le da el valor que se cree debe ser reconocido por su trabajo, asi que deja de andar pidieron rebajas, lichigo;Asco
"me hizo recordar el viejo y sabio adagio ""un pedo diciendo fo""";Asco
no no no no;Asco
asi como cuando tomas un servicio de transporte y te llevan todo el camino con reggaeton;Asco
han normalizado hablar de las mujeres interesadas, pero a donde me dejan los hombres vividores ?;Asco
ponga en su perfil taurino hasta la muerte - ganadero y vas ganao!!;Asco
desilusionada...;Asco
como se llamara la fobia que le tengo a la basura de la cocina?;Asco
respetando gustos pero no puedo con esa musica de banda;Asco
necesito que se acabe el 2020, que hpta ano tan horrible. esta mas feo que tener novio uribista;Asco
"alvaro leyva y su ""bebe"" un par de filibusteros del fracasado y manido proceso de paz en colombia. arpias,sin verguenzas. son ""sin higados"" dan mucho asco..!!";Asco
ay no. encima de perro, intenso. que escoria;Asco
no te queremos jordi calva;Asco
esa universidad es una porqueria, no importa que estudies, siempre te va a decepcionar;Asco
el capitulo de hoy #elgeneralnaranjo es un claro ejemplo de los hptas que son los gringos;Asco
la gente que no se bana? dios no te sentis sucio o algo que ascoo;Asco
estamos llenos de #uribeperdiomatarifegano #matarife #duquehampon;Asco
envidiandose al mundo entero;Asco
reuniocita de nauseabundos ...compiten con mario silva para ver quien es mas miserable. el #chavismo es lo mas decadente que esta sociedad ha parido. y con un microfono dan catedra de una idiotez e ignorancia supina.;Asco
lo que sea con tal de justificar la corrupcion de sus lideres;Asco
la piroba les dice yo siempre le caigo bien a todo el mundo, porque a ella no! jajajaja haber yo no soy todo el mundo;Asco
jueputa;Asco
ojos de gargajo;Asco
ese cochino se desprestigia solito;Asco
q mal me siento;Asco
estos hptas piensan que les tienen que dar carros para reemplazar su carretilla, que coman mucha que igual el programa ese ya se acabo y ademas van a seguir maltratando a los caballo con su supuesto trabajo de carretilleros. malpar!dos es que lo que son;Asco
bien lejos.. nada como la polar, las demas...;Asco
que te pasa mano las lentejas son lo maximo este ano de mierda es bollitos con queso duro rayado;Asco
que por favor cambie su proveedor, le esta vendido material vencido.;Asco
"el malpegue de ciertos ""cuentistas"" chismosos de pacotilla de aqui, que se la dan de mucho y hasta viven pidiendo plata para ""la mamma enferma"" es repugnante me quedo con lo que conozco, la vida de una bebe y lo positivo. sus miserias mentales y espirituales se las dejo.";Asco
#periodistasenmermelados que tal o que tal esperen bueno sigo enfermo;Asco
si total;Asco
que horror el chocoramo;Asco
"lame culo como usted son los que terminan diciendo ""yo pago, yo aguanto, yo me sacrifico por mi revolucion como dicen los chavistas, maduriatas en venezuela";Asco
sangran mis castos oidos!;Asco
obtenidos. de manera ilegal no los convierte en montajes ni entrampamientos verguenza del cne apoyar el delito existiendo pruebas igualito al silencio sobre el video de las petrobolsas;Asco
no me quiero ir del turno! me quiero largarrrrrr;Asco
ese par de viejas no son boletas son el talonario completo ! gassss;Asco
todo mal con mandala cases copiandole a al otro lado del jardin;Asco
"no jodas ?enserio? tenia que ser ""porro bonito""!";Asco
no existe peor dia como el de hoy que quieren obligarme a hacer frijoles;Asco
guacatela, todavia no entiendo ese estilo;Asco
jummm no me imagino la coima pa el sabemos;Asco
eso me ha dicho mi amigo y yo tal que ugh... esto es como todo, te puede gustar el chaval pero ir defendiendo sus acciones hmmmm nope ed un pedazo de gilipollah;Asco
si, una , como el #petronero #elmugre y la #bobolivar;Asco
12 anos como el ballantines;Asco
te vas ha tirar toda la puta vida blanqueando ha esta gentuza, vergonzoso!. nuestro vcf merece mas respeto ya esta bien!!;Asco
el gratinado es tan feo, exageran y no solo es queso, gratinan con mucha mayonesa, es mas salsa que proteina;Asco
yo en estos momentos.;Asco
muchachos no les de nota a ese viejo puto croto, eso que el quiere, no le ponga ese boludo al nivel del flu, viejo basura culo roto.;Asco
es un cero amor, ni esos ni los q empiezan por s ew;Asco
el sabado me toco hacer una vuelta a las 2 pm en el sector, me baje a comer y me quede aterrada, 2 pm y un desfile de shorts de medio culo y mirella andante. que pena;Asco
monumento al delincuente por todo santiago del estero;Asco
la peste paraca.;Asco
tamales con pasas;Asco
quienes estan detras del robo millonario del hospital modular? lo peor es que a estas alturas no se puede utilizar y el costo es sin el equipo para atender los enfermos del virus 12 millones desperdiciados por las ansias de lucrar con las necesidades del pueblo;Asco
yo cuando escucho otro desfaocodel gobierno de hampones de ivan duque;Asco
de ojos;Asco
me niego rotundamente a ver series en los siguientes idiomas: mandarin, hindi y turco;Asco
fariseo.;Asco
que se le puede pedir a semejante payaso?;Asco
dios nos libre !;Asco
puerco;Asco
coca;Asco
que asquito me dan los manes que a todas les dice lo mismo, a todas les cae, con todas quiere, a todas les quiere meter el pipi . todas conocemos uno o varios asi, son como la paria de los hombres ponchaos. uno prefiere volver con el ex que aceptarle una salida a un man asi mk.;Asco
y a trabajar hptas puercos;Asco
en colombia, deberian agregar clases de conduccion desde el colegio. porque que hptas pa manejar mal;Asco
no puedo con la gente hipocrita .;Asco
me da risa, es patetica y mm cada vez se hace mas grande !;Asco
oigan, esa escena de abuso sexual en pasion de gavilanes 2 de rosario hacia juan david, estando drogado y con poca capacidad de decision. cualquier tipo de abuso es horrible que horror quien haya escrito ese guion;Asco
que mujer totalmente ordinaria dios mio;Asco
todavia sigo enojada, que asco de ser humano;Asco
pasamos....;Asco
que quede claro. esa senora no representa a los consumidores de cannabis. que verguenza esa foto para la comunidad. es ofensiva. que pensara la gente cuando lo vea a uno fumando diran vea ese escucha a marbelle;Asco
ayer te amaba y hoy no tanto;Asco
colombia es oficialmente un narco estado;Asco
marce ya!!! coma mierda deje de defender lo indefendible: el narcouribismo es una banda delincuencial usted como que es el payaso de ese circo demoniaco;Asco
la desconfianza inicio cuando utilizo la propia muerte de su hijo para levantar perfil y acompanar al cartel hernandez y su gente;Asco
jajajajaja neeeeeee ya muy coraza;Asco
nos estan metiendo a una guerra por darle gusto a por debajo de cuerda, auspiciado por y la mentiras y mas mentiras por los caprichos de un parasito o unos cuantos mejor;Asco
